datum,ort,neuPositiv,inzidenz7tage
2023-03-07,Egmating,0,0
2023-03-08,Egmating,0,0
2023-03-09,Egmating,1,42.54
2023-03-10,Egmating,0,42.54
2023-03-11,Egmating,0,42.54
2023-03-12,Egmating,0,42.54
2023-03-13,Egmating,0,42.54
2023-03-14,Egmating,0,42.54
2023-03-15,Egmating,0,42.54
2023-03-16,Egmating,0,0
2023-03-17,Egmating,1,42.54
2023-03-18,Egmating,0,42.54
2023-03-19,Egmating,0,42.54
2023-03-20,Egmating,0,42.54
2023-03-21,Egmating,0,42.54
2023-03-22,Egmating,0,42.54
2023-03-23,Egmating,0,42.54
2023-03-24,Egmating,0,0
2023-03-25,Egmating,0,0
2023-03-26,Egmating,0,0
2023-03-27,Egmating,0,0
2023-03-28,Egmating,0,0
2023-03-29,Egmating,0,0
2023-03-30,Egmating,0,0
2023-03-31,Egmating,0,0
2023-04-01,Egmating,0,0
2023-04-02,Egmating,0,0
2023-04-03,Egmating,1,42.54
2023-04-04,Egmating,0,42.54
2023-04-05,Egmating,0,42.54
2023-04-06,Egmating,0,42.54
2023-04-07,Egmating,0,42.54
2023-04-08,Egmating,0,42.54
2023-04-09,Egmating,0,42.54
2023-04-10,Egmating,0,0
2023-04-11,Egmating,0,0
2023-04-12,Egmating,0,0
2023-04-13,Egmating,0,0
2023-04-14,Egmating,0,0
2023-04-15,Egmating,0,0
2023-04-16,Egmating,0,0
2023-04-17,Egmating,0,0
2023-04-18,Egmating,0,0
2023-04-19,Egmating,0,0
2023-04-20,Egmating,0,0
2023-04-21,Egmating,0,0
2023-04-22,Egmating,0,0
2023-04-23,Egmating,0,0
2023-04-24,Egmating,0,0
2023-04-25,Egmating,0,0
2023-04-26,Egmating,0,0
2023-04-27,Egmating,0,0
2023-04-28,Egmating,0,0
2023-04-29,Egmating,0,0
2023-04-30,Egmating,0,0
2023-05-01,Egmating,0,0
2023-05-02,Egmating,0,0
2023-05-03,Egmating,0,0
2023-05-04,Egmating,0,0
2023-05-05,Egmating,0,0
2023-05-06,Egmating,0,0
2023-05-07,Egmating,0,0
2023-05-08,Egmating,0,0
2023-05-09,Egmating,0,0
2023-05-10,Egmating,0,0
2023-05-11,Egmating,0,0
2023-05-12,Egmating,0,0
2023-05-13,Egmating,0,0
2023-05-14,Egmating,0,0
2023-05-15,Egmating,0,0
2023-05-16,Egmating,0,0
2023-05-17,Egmating,0,0
2023-05-18,Egmating,0,0
2023-05-19,Egmating,0,0
2023-05-20,Egmating,0,0
2023-05-21,Egmating,0,0
2020-03-02,Emmering,0,0
2020-03-03,Emmering,0,0
2020-03-04,Emmering,0,0
2020-03-05,Emmering,0,0
2020-03-06,Emmering,0,0
2020-03-07,Emmering,0,0
2020-03-08,Emmering,0,0
2020-03-09,Emmering,0,0
2020-03-10,Emmering,0,0
2020-03-11,Emmering,0,0
2020-03-12,Emmering,0,0
2020-03-13,Emmering,0,0
2020-03-14,Emmering,0,0
2020-03-15,Emmering,0,0
2020-03-16,Emmering,0,0
2020-03-17,Emmering,0,0
2020-03-18,Emmering,0,0
2020-03-19,Emmering,0,0
2020-03-20,Emmering,0,0
2020-03-21,Emmering,0,0
2020-03-22,Emmering,0,0
2020-03-23,Emmering,0,0
2020-03-24,Emmering,0,0
2020-03-25,Emmering,0,0
2020-03-26,Emmering,0,0
2020-03-27,Emmering,1,66.98
2020-03-28,Emmering,0,66.98
2020-03-29,Emmering,1,133.96
2020-03-30,Emmering,0,133.96
2020-03-31,Emmering,0,133.96
2020-04-01,Emmering,0,133.96
2020-04-02,Emmering,1,200.94
2020-04-03,Emmering,1,200.94
2020-04-04,Emmering,0,200.94
2020-04-05,Emmering,0,133.96
2020-04-06,Emmering,0,133.96
2020-04-07,Emmering,0,133.96
2020-04-08,Emmering,0,133.96
2020-04-09,Emmering,0,66.98
2020-04-10,Emmering,0,0
2020-04-11,Emmering,0,0
2020-04-12,Emmering,0,0
2020-04-13,Emmering,0,0
2020-04-14,Emmering,0,0
2020-04-15,Emmering,1,66.98
2020-04-16,Emmering,1,133.96
2020-04-17,Emmering,0,133.96
2020-04-18,Emmering,0,133.96
2020-04-19,Emmering,0,133.96
2020-04-20,Emmering,0,133.96
2020-04-21,Emmering,0,133.96
2020-04-22,Emmering,1,133.96
2020-04-23,Emmering,0,66.98
2020-04-24,Emmering,0,66.98
2020-04-25,Emmering,0,66.98
2020-04-26,Emmering,0,66.98
2020-04-27,Emmering,0,66.98
2020-04-28,Emmering,0,66.98
2020-04-29,Emmering,0,0
2020-04-30,Emmering,0,0
2020-05-01,Emmering,0,0
2020-05-02,Emmering,0,0
2020-05-03,Emmering,0,0
2020-05-04,Emmering,0,0
2020-05-05,Emmering,0,0
2020-05-06,Emmering,0,0
2020-05-07,Emmering,0,0
2020-05-08,Emmering,0,0
2020-05-09,Emmering,0,0
2020-05-10,Emmering,0,0
2020-05-11,Emmering,0,0
2020-05-12,Emmering,0,0
2020-05-13,Emmering,0,0
2020-05-14,Emmering,0,0
2020-05-15,Emmering,0,0
2020-05-16,Emmering,0,0
2020-05-17,Emmering,0,0
2020-05-18,Emmering,0,0
2020-05-19,Emmering,0,0
2020-05-20,Emmering,0,0
2020-05-21,Emmering,0,0
2020-05-22,Emmering,0,0
2020-05-23,Emmering,0,0
2020-05-24,Emmering,0,0
2020-05-25,Emmering,0,0
2020-05-26,Emmering,0,0
2020-05-27,Emmering,0,0
2020-05-28,Emmering,0,0
2020-05-29,Emmering,0,0
2020-05-30,Emmering,0,0
2020-05-31,Emmering,0,0
2020-06-01,Emmering,0,0
2020-06-02,Emmering,0,0
2020-06-03,Emmering,0,0
2020-06-04,Emmering,0,0
2020-06-05,Emmering,0,0
2020-06-06,Emmering,0,0
2020-06-07,Emmering,0,0
2020-06-08,Emmering,0,0
2020-06-09,Emmering,0,0
2020-06-10,Emmering,0,0
2020-06-11,Emmering,0,0
2020-06-12,Emmering,0,0
2020-06-13,Emmering,0,0
2020-06-14,Emmering,0,0
2020-06-15,Emmering,0,0
2020-06-16,Emmering,0,0
2020-06-17,Emmering,0,0
2020-06-18,Emmering,0,0
2020-06-19,Emmering,0,0
2020-06-20,Emmering,0,0
2020-06-21,Emmering,0,0
2020-06-22,Emmering,0,0
2020-06-23,Emmering,0,0
2020-06-24,Emmering,0,0
2020-06-25,Emmering,0,0
2020-06-26,Emmering,0,0
2020-06-27,Emmering,0,0
2020-06-28,Emmering,0,0
2020-06-29,Emmering,0,0
2020-06-30,Emmering,0,0
2020-07-01,Emmering,0,0
2020-07-02,Emmering,0,0
2020-07-03,Emmering,0,0
2020-07-04,Emmering,0,0
2020-07-05,Emmering,0,0
2020-07-06,Emmering,0,0
2020-07-07,Emmering,0,0
2020-07-08,Emmering,0,0
2020-07-09,Emmering,0,0
2020-07-10,Emmering,0,0
2020-07-11,Emmering,0,0
2020-07-12,Emmering,0,0
2020-07-13,Emmering,0,0
2020-07-14,Emmering,0,0
2020-07-15,Emmering,0,0
2020-07-16,Emmering,0,0
2020-07-17,Emmering,0,0
2020-07-18,Emmering,0,0
2020-07-19,Emmering,0,0
2020-07-20,Emmering,0,0
2020-07-21,Emmering,0,0
2020-07-22,Emmering,0,0
2020-07-23,Emmering,0,0
2020-07-24,Emmering,0,0
2020-07-25,Emmering,0,0
2020-07-26,Emmering,0,0
2020-07-27,Emmering,0,0
2020-07-28,Emmering,0,0
2020-07-29,Emmering,0,0
2020-07-30,Emmering,0,0
2020-07-31,Emmering,0,0
2020-08-01,Emmering,0,0
2020-08-02,Emmering,0,0
2020-08-03,Emmering,0,0
2020-08-04,Emmering,0,0
2020-08-05,Emmering,0,0
2020-08-06,Emmering,0,0
2020-08-07,Emmering,0,0
2020-08-08,Emmering,0,0
2020-08-09,Emmering,0,0
2020-08-10,Emmering,0,0
2020-08-11,Emmering,0,0
2020-08-12,Emmering,0,0
2020-08-13,Emmering,0,0
2020-08-14,Emmering,0,0
2020-08-15,Emmering,0,0
2020-08-16,Emmering,0,0
2020-08-17,Emmering,0,0
2020-08-18,Emmering,0,0
2020-08-19,Emmering,0,0
2020-08-20,Emmering,0,0
2020-08-21,Emmering,0,0
2020-08-22,Emmering,0,0
2020-08-23,Emmering,0,0
2020-08-24,Emmering,0,0
2020-08-25,Emmering,0,0
2020-08-26,Emmering,0,0
2020-08-27,Emmering,0,0
2020-08-28,Emmering,0,0
2020-08-29,Emmering,0,0
2020-08-30,Emmering,0,0
2020-08-31,Emmering,0,0
2020-09-01,Emmering,0,0
2020-09-02,Emmering,0,0
2020-09-03,Emmering,0,0
2020-09-04,Emmering,0,0
2020-09-05,Emmering,0,0
2020-09-06,Emmering,0,0
2020-09-07,Emmering,0,0
2020-09-08,Emmering,0,0
2020-09-09,Emmering,0,0
2020-09-10,Emmering,0,0
2020-09-11,Emmering,0,0
2020-09-12,Emmering,1,66.98
2020-09-13,Emmering,0,66.98
2020-09-14,Emmering,0,66.98
2020-09-15,Emmering,0,66.98
2020-09-16,Emmering,0,66.98
2020-09-17,Emmering,0,66.98
2020-09-18,Emmering,0,66.98
2020-09-19,Emmering,0,0
2020-09-20,Emmering,0,0
2020-09-21,Emmering,0,0
2020-09-22,Emmering,0,0
2020-09-23,Emmering,0,0
2020-09-24,Emmering,0,0
2020-09-25,Emmering,0,0
2020-09-26,Emmering,0,0
2020-09-27,Emmering,0,0
2020-09-28,Emmering,0,0
2020-09-29,Emmering,0,0
2020-09-30,Emmering,0,0
2020-10-01,Emmering,0,0
2020-10-02,Emmering,0,0
2020-10-03,Emmering,0,0
2020-10-04,Emmering,0,0
2020-10-05,Emmering,0,0
2020-10-06,Emmering,0,0
2020-10-07,Emmering,0,0
2020-10-08,Emmering,0,0
2020-10-09,Emmering,0,0
2020-10-10,Emmering,0,0
2020-10-11,Emmering,0,0
2020-10-12,Emmering,0,0
2020-10-13,Emmering,0,0
2020-10-14,Emmering,0,0
2020-10-15,Emmering,0,0
2020-10-16,Emmering,0,0
2020-10-17,Emmering,0,0
2020-10-18,Emmering,0,0
2020-10-19,Emmering,0,0
2020-10-20,Emmering,0,0
2020-10-21,Emmering,0,0
2020-10-22,Emmering,0,0
2020-10-23,Emmering,0,0
2020-10-24,Emmering,0,0
2020-10-25,Emmering,0,0
2020-10-26,Emmering,0,0
2020-10-27,Emmering,0,0
2020-10-28,Emmering,0,0
2020-10-29,Emmering,1,66.98
2020-10-30,Emmering,0,66.98
2020-10-31,Emmering,0,66.98
2020-11-01,Emmering,1,133.96
2020-11-02,Emmering,1,200.94
2020-11-03,Emmering,0,200.94
2020-11-04,Emmering,0,200.94
2020-11-05,Emmering,1,200.94
2020-11-06,Emmering,0,200.94
2020-11-07,Emmering,0,200.94
2020-11-08,Emmering,0,133.96
2020-11-09,Emmering,0,66.98
2020-11-10,Emmering,0,66.98
2020-11-11,Emmering,0,66.98
2020-11-12,Emmering,0,0
2020-11-13,Emmering,0,0
2020-11-14,Emmering,0,0
2020-11-15,Emmering,0,0
2020-11-16,Emmering,0,0
2020-11-17,Emmering,0,0
2020-11-18,Emmering,0,0
2020-11-19,Emmering,1,66.98
2020-11-20,Emmering,0,66.98
2020-11-21,Emmering,0,66.98
2020-11-22,Emmering,1,133.96
2020-11-23,Emmering,0,133.96
2020-11-24,Emmering,0,133.96
2020-11-25,Emmering,2,267.92
2020-11-26,Emmering,0,200.94
2020-11-27,Emmering,0,200.94
2020-11-28,Emmering,0,200.94
2020-11-29,Emmering,0,133.96
2020-11-30,Emmering,0,133.96
2020-12-01,Emmering,4,401.88
2020-12-02,Emmering,2,401.88
2020-12-03,Emmering,1,468.85
2020-12-04,Emmering,1,535.83
2020-12-05,Emmering,1,602.81
2020-12-06,Emmering,0,602.81
2020-12-07,Emmering,1,669.79
2020-12-08,Emmering,3,602.81
2020-12-09,Emmering,1,535.83
2020-12-10,Emmering,2,602.81
2020-12-11,Emmering,2,669.79
2020-12-12,Emmering,0,602.81
2020-12-13,Emmering,0,602.81
2020-12-14,Emmering,0,535.83
2020-12-15,Emmering,5,669.79
2020-12-16,Emmering,0,602.81
2020-12-17,Emmering,1,535.83
2020-12-18,Emmering,0,401.88
2020-12-19,Emmering,0,401.88
2020-12-20,Emmering,0,401.88
2020-12-21,Emmering,0,401.88
2020-12-22,Emmering,0,66.98
2020-12-23,Emmering,1,133.96
2020-12-24,Emmering,0,66.98
2020-12-25,Emmering,2,200.94
2020-12-26,Emmering,0,200.94
2020-12-27,Emmering,0,200.94
2020-12-28,Emmering,0,200.94
2020-12-29,Emmering,0,200.94
2020-12-30,Emmering,0,133.96
2020-12-31,Emmering,0,133.96
2021-01-01,Emmering,0,0
2021-01-02,Emmering,0,0
2021-01-03,Emmering,0,0
2021-01-04,Emmering,0,0
2021-01-05,Emmering,0,0
2021-01-06,Emmering,0,0
2021-01-07,Emmering,0,0
2021-01-08,Emmering,0,0
2021-01-09,Emmering,0,0
2021-01-10,Emmering,0,0
2021-01-11,Emmering,0,0
2021-01-12,Emmering,1,66.98
2021-01-13,Emmering,0,66.98
2021-01-14,Emmering,0,66.98
2021-01-15,Emmering,2,200.94
2021-01-16,Emmering,0,200.94
2021-01-17,Emmering,0,200.94
2021-01-18,Emmering,0,200.94
2021-01-19,Emmering,1,200.94
2021-01-20,Emmering,0,200.94
2021-01-21,Emmering,0,200.94
2021-01-22,Emmering,1,133.96
2021-01-23,Emmering,0,133.96
2021-01-24,Emmering,0,133.96
2021-01-25,Emmering,0,133.96
2021-01-26,Emmering,0,66.98
2021-01-27,Emmering,1,133.96
2021-01-28,Emmering,0,133.96
2021-01-29,Emmering,0,66.98
2021-01-30,Emmering,0,66.98
2021-01-31,Emmering,0,66.98
2021-02-01,Emmering,0,66.98
2021-02-02,Emmering,2,200.94
2021-02-03,Emmering,0,133.96
2021-02-04,Emmering,0,133.96
2021-02-05,Emmering,0,133.96
2021-02-06,Emmering,0,133.96
2021-02-07,Emmering,0,133.96
2021-02-08,Emmering,0,133.96
2021-02-09,Emmering,0,0
2021-02-10,Emmering,0,0
2021-02-11,Emmering,0,0
2021-02-12,Emmering,0,0
2021-02-13,Emmering,0,0
2021-02-14,Emmering,0,0
2021-02-15,Emmering,0,0
2021-02-16,Emmering,0,0
2021-02-17,Emmering,0,0
2021-02-18,Emmering,0,0
2021-02-19,Emmering,0,0
2021-02-20,Emmering,0,0
2021-02-21,Emmering,1,66.98
2021-02-22,Emmering,0,66.98
2021-02-23,Emmering,1,133.96
2021-02-24,Emmering,1,200.94
2021-02-25,Emmering,1,267.92
2021-02-26,Emmering,1,334.9
2021-02-27,Emmering,0,334.9
2021-02-28,Emmering,0,267.92
2021-03-01,Emmering,0,267.92
2021-03-02,Emmering,1,267.92
2021-03-03,Emmering,0,200.94
2021-03-04,Emmering,2,267.92
2021-03-05,Emmering,0,200.94
2021-03-06,Emmering,0,200.94
2021-03-07,Emmering,0,200.94
2021-03-08,Emmering,1,267.92
2021-03-09,Emmering,0,200.94
2021-03-10,Emmering,0,200.94
2021-03-11,Emmering,0,66.98
2021-03-12,Emmering,0,66.98
2021-03-13,Emmering,0,66.98
2021-03-14,Emmering,1,133.96
2021-03-15,Emmering,1,133.96
2021-03-16,Emmering,0,133.96
2021-03-17,Emmering,0,133.96
2021-03-18,Emmering,0,133.96
2021-03-19,Emmering,0,133.96
2021-03-20,Emmering,0,133.96
2021-03-21,Emmering,0,66.98
2021-03-22,Emmering,0,0
2021-03-23,Emmering,6,401.88
2021-03-24,Emmering,0,401.88
2021-03-25,Emmering,0,401.88
2021-03-26,Emmering,2,535.83
2021-03-27,Emmering,0,535.83
2021-03-28,Emmering,0,535.83
2021-03-29,Emmering,0,535.83
2021-03-30,Emmering,4,401.88
2021-03-31,Emmering,1,468.85
2021-04-01,Emmering,0,468.85
2021-04-02,Emmering,0,334.9
2021-04-03,Emmering,0,334.9
2021-04-04,Emmering,0,334.9
2021-04-05,Emmering,1,401.88
2021-04-06,Emmering,1,200.94
2021-04-07,Emmering,4,401.88
2021-04-08,Emmering,0,401.88
2021-04-09,Emmering,0,401.88
2021-04-10,Emmering,0,401.88
2021-04-11,Emmering,0,401.88
2021-04-12,Emmering,0,334.9
2021-04-13,Emmering,0,267.92
2021-04-14,Emmering,0,0
2021-04-15,Emmering,0,0
2021-04-16,Emmering,0,0
2021-04-17,Emmering,0,0
2021-04-18,Emmering,1,66.98
2021-04-19,Emmering,0,66.98
2021-04-20,Emmering,0,66.98
2021-04-21,Emmering,0,66.98
2021-04-22,Emmering,0,66.98
2021-04-23,Emmering,0,66.98
2021-04-24,Emmering,0,66.98
2021-04-25,Emmering,0,0
2021-04-26,Emmering,0,0
2021-04-27,Emmering,0,0
2021-04-28,Emmering,0,0
2021-04-29,Emmering,0,0
2021-04-30,Emmering,0,0
2021-05-01,Emmering,0,0
2021-05-02,Emmering,0,0
2021-05-03,Emmering,0,0
2021-05-04,Emmering,2,133.96
2021-05-05,Emmering,0,133.96
2021-05-06,Emmering,4,401.88
2021-05-07,Emmering,2,535.83
2021-05-08,Emmering,4,803.75
2021-05-09,Emmering,0,803.75
2021-05-10,Emmering,0,803.75
2021-05-11,Emmering,4,937.71
2021-05-12,Emmering,2,1071.67
2021-05-13,Emmering,0,803.75
2021-05-14,Emmering,1,736.77
2021-05-15,Emmering,0,468.85
2021-05-16,Emmering,0,468.85
2021-05-17,Emmering,0,468.85
2021-05-18,Emmering,0,200.94
2021-05-19,Emmering,2,200.94
2021-05-20,Emmering,2,334.9
2021-05-21,Emmering,0,267.92
2021-05-22,Emmering,0,267.92
2021-05-23,Emmering,0,267.92
2021-05-24,Emmering,0,267.92
2021-05-25,Emmering,0,267.92
2021-05-26,Emmering,0,133.96
2021-05-27,Emmering,0,0
2021-05-28,Emmering,0,0
2021-05-29,Emmering,0,0
2021-05-30,Emmering,0,0
2021-05-31,Emmering,0,0
2021-06-01,Emmering,0,0
2021-06-02,Emmering,0,0
2021-06-03,Emmering,0,0
2021-06-04,Emmering,0,0
2021-06-05,Emmering,1,66.98
2021-06-06,Emmering,0,66.98
2021-06-07,Emmering,0,66.98
2021-06-08,Emmering,0,66.98
2021-06-09,Emmering,0,66.98
2021-06-10,Emmering,0,66.98
2021-06-11,Emmering,0,66.98
2021-06-12,Emmering,0,0
2021-06-13,Emmering,0,0
2021-06-14,Emmering,0,0
2021-06-15,Emmering,0,0
2021-06-16,Emmering,0,0
2021-06-17,Emmering,0,0
2021-06-18,Emmering,0,0
2021-06-19,Emmering,0,0
2021-06-20,Emmering,0,0
2021-06-21,Emmering,0,0
2021-06-22,Emmering,0,0
2021-06-23,Emmering,0,0
2021-06-24,Emmering,0,0
2021-06-25,Emmering,0,0
2021-06-26,Emmering,0,0
2021-06-27,Emmering,0,0
2021-06-28,Emmering,0,0
2021-06-29,Emmering,0,0
2021-06-30,Emmering,0,0
2021-07-01,Emmering,0,0
2021-07-02,Emmering,0,0
2021-07-03,Emmering,0,0
2021-07-04,Emmering,0,0
2021-07-05,Emmering,0,0
2021-07-06,Emmering,0,0
2021-07-07,Emmering,0,0
2021-07-08,Emmering,0,0
2021-07-09,Emmering,0,0
2021-07-10,Emmering,0,0
2021-07-11,Emmering,0,0
2021-07-12,Emmering,0,0
2021-07-13,Emmering,0,0
2021-07-14,Emmering,0,0
2021-07-15,Emmering,0,0
2021-07-16,Emmering,0,0
2021-07-17,Emmering,0,0
2021-07-18,Emmering,0,0
2021-07-19,Emmering,0,0
2021-07-20,Emmering,0,0
2021-07-21,Emmering,0,0
2021-07-22,Emmering,0,0
2021-07-23,Emmering,0,0
2021-07-24,Emmering,1,66.98
2021-07-25,Emmering,0,66.98
2021-07-26,Emmering,0,66.98
2021-07-27,Emmering,0,66.98
2021-07-28,Emmering,0,66.98
2021-07-29,Emmering,0,66.98
2021-07-30,Emmering,0,66.98
2021-07-31,Emmering,0,0
2021-08-01,Emmering,0,0
2021-08-02,Emmering,0,0
2021-08-03,Emmering,0,0
2021-08-04,Emmering,0,0
2021-08-05,Emmering,0,0
2021-08-06,Emmering,0,0
2021-08-07,Emmering,0,0
2021-08-08,Emmering,0,0
2021-08-09,Emmering,0,0
2021-08-10,Emmering,0,0
2021-08-11,Emmering,0,0
2021-08-12,Emmering,0,0
2021-08-13,Emmering,0,0
2021-08-14,Emmering,1,66.98
2021-08-15,Emmering,0,66.98
2021-08-16,Emmering,0,66.98
2021-08-17,Emmering,0,66.98
2021-08-18,Emmering,0,66.98
2021-08-19,Emmering,0,66.98
2021-08-20,Emmering,0,66.98
2021-08-21,Emmering,0,0
2021-08-22,Emmering,0,0
2021-08-23,Emmering,0,0
2021-08-24,Emmering,0,0
2021-08-25,Emmering,2,133.96
2021-08-26,Emmering,1,200.94
2021-08-27,Emmering,0,200.94
2021-08-28,Emmering,0,200.94
2021-08-29,Emmering,1,267.92
2021-08-30,Emmering,1,334.9
2021-08-31,Emmering,3,535.83
2021-09-01,Emmering,0,401.88
2021-09-02,Emmering,0,334.9
2021-09-03,Emmering,0,334.9
2021-09-04,Emmering,0,334.9
2021-09-05,Emmering,0,267.92
2021-09-06,Emmering,0,200.94
2021-09-07,Emmering,1,66.98
2021-09-08,Emmering,0,66.98
2021-09-09,Emmering,0,66.98
2021-09-10,Emmering,1,133.96
2021-09-11,Emmering,1,200.94
2021-09-12,Emmering,0,200.94
2021-09-13,Emmering,0,200.94
2021-09-14,Emmering,1,200.94
2021-09-15,Emmering,0,200.94
2021-09-16,Emmering,3,401.88
2021-09-17,Emmering,1,401.88
2021-09-18,Emmering,1,401.88
2021-09-19,Emmering,0,401.88
2021-09-20,Emmering,0,401.88
2021-09-21,Emmering,0,334.9
2021-09-22,Emmering,2,468.85
2021-09-23,Emmering,0,267.92
2021-09-24,Emmering,2,334.9
2021-09-25,Emmering,0,267.92
2021-09-26,Emmering,1,334.9
2021-09-27,Emmering,0,334.9
2021-09-28,Emmering,0,334.9
2021-09-29,Emmering,0,200.94
2021-09-30,Emmering,2,334.9
2021-10-01,Emmering,0,200.94
2021-10-02,Emmering,0,200.94
2021-10-03,Emmering,0,133.96
2021-10-04,Emmering,1,200.94
2021-10-05,Emmering,0,200.94
2021-10-06,Emmering,6,602.81
2021-10-07,Emmering,1,535.83
2021-10-08,Emmering,0,535.83
2021-10-09,Emmering,1,602.81
2021-10-10,Emmering,2,736.77
2021-10-11,Emmering,0,669.79
2021-10-12,Emmering,2,803.75
2021-10-13,Emmering,0,401.88
2021-10-14,Emmering,1,401.88
2021-10-15,Emmering,0,401.88
2021-10-16,Emmering,0,334.9
2021-10-17,Emmering,0,200.94
2021-10-18,Emmering,0,200.94
2021-10-19,Emmering,0,66.98
2021-10-20,Emmering,0,66.98
2021-10-21,Emmering,1,66.98
2021-10-22,Emmering,2,200.94
2021-10-23,Emmering,4,468.85
2021-10-24,Emmering,2,602.81
2021-10-25,Emmering,4,870.73
2021-10-26,Emmering,2,1004.69
2021-10-27,Emmering,1,1071.67
2021-10-28,Emmering,1,1071.67
2021-10-29,Emmering,2,1071.67
2021-10-30,Emmering,1,870.73
2021-10-31,Emmering,1,803.75
2021-11-01,Emmering,2,669.79
2021-11-02,Emmering,0,535.83
2021-11-03,Emmering,4,736.77
2021-11-04,Emmering,1,736.77
2021-11-05,Emmering,10,1272.61
2021-11-06,Emmering,2,1339.58
2021-11-07,Emmering,1,1339.58
2021-11-08,Emmering,0,1205.63
2021-11-09,Emmering,3,1406.56
2021-11-10,Emmering,1,1205.63
2021-11-11,Emmering,4,1406.56
2021-11-12,Emmering,3,937.71
2021-11-13,Emmering,2,937.71
2021-11-14,Emmering,6,1272.61
2021-11-15,Emmering,4,1540.52
2021-11-16,Emmering,1,1406.56
2021-11-17,Emmering,4,1607.5
2021-11-18,Emmering,2,1473.54
2021-11-19,Emmering,7,1741.46
2021-11-20,Emmering,3,1808.44
2021-11-21,Emmering,5,1741.46
2021-11-22,Emmering,4,1741.46
2021-11-23,Emmering,3,1875.42
2021-11-24,Emmering,6,2009.38
2021-11-25,Emmering,2,2009.38
2021-11-26,Emmering,2,1674.48
2021-11-27,Emmering,2,1607.5
2021-11-28,Emmering,1,1339.58
2021-11-29,Emmering,2,1205.63
2021-11-30,Emmering,3,1205.63
2021-12-01,Emmering,4,1071.67
2021-12-02,Emmering,4,1205.63
2021-12-03,Emmering,4,1339.58
2021-12-04,Emmering,2,1339.58
2021-12-05,Emmering,0,1272.61
2021-12-06,Emmering,1,1205.63
2021-12-07,Emmering,1,1071.67
2021-12-08,Emmering,0,803.75
2021-12-09,Emmering,0,535.83
2021-12-10,Emmering,0,267.92
2021-12-11,Emmering,1,200.94
2021-12-12,Emmering,1,267.92
2021-12-13,Emmering,1,267.92
2021-12-14,Emmering,0,200.94
2021-12-15,Emmering,0,200.94
2021-12-16,Emmering,2,334.9
2021-12-17,Emmering,0,334.9
2021-12-18,Emmering,3,468.85
2021-12-19,Emmering,1,468.85
2021-12-20,Emmering,1,468.85
2021-12-21,Emmering,0,468.85
2021-12-22,Emmering,2,602.81
2021-12-23,Emmering,1,535.83
2021-12-24,Emmering,0,535.83
2021-12-25,Emmering,1,401.88
2021-12-26,Emmering,0,334.9
2021-12-27,Emmering,2,401.88
2021-12-28,Emmering,2,535.83
2021-12-29,Emmering,1,468.85
2021-12-30,Emmering,3,602.81
2021-12-31,Emmering,2,736.77
2022-01-01,Emmering,0,669.79
2022-01-02,Emmering,3,870.73
2022-01-03,Emmering,1,803.75
2022-01-04,Emmering,0,669.79
2022-01-05,Emmering,2,736.77
2022-01-06,Emmering,1,602.81
2022-01-07,Emmering,1,535.83
2022-01-08,Emmering,3,736.77
2022-01-09,Emmering,1,602.81
2022-01-10,Emmering,0,535.83
2022-01-11,Emmering,0,535.83
2022-01-12,Emmering,1,468.85
2022-01-13,Emmering,1,468.85
2022-01-14,Emmering,1,468.85
2022-01-15,Emmering,3,468.85
2022-01-16,Emmering,0,401.88
2022-01-17,Emmering,0,401.88
2022-01-18,Emmering,3,602.81
2022-01-19,Emmering,4,803.75
2022-01-20,Emmering,3,937.71
2022-01-21,Emmering,3,1071.67
2022-01-22,Emmering,1,937.71
2022-01-23,Emmering,1,1004.69
2022-01-24,Emmering,1,1071.67
2022-01-25,Emmering,7,1339.58
2022-01-26,Emmering,2,1205.63
2022-01-27,Emmering,5,1339.58
2022-01-28,Emmering,3,1339.58
2022-01-29,Emmering,2,1406.56
2022-01-30,Emmering,1,1406.56
2022-01-31,Emmering,0,1339.58
2022-02-01,Emmering,2,1004.69
2022-02-02,Emmering,2,1004.69
2022-02-03,Emmering,3,870.73
2022-02-04,Emmering,4,937.71
2022-02-05,Emmering,0,803.75
2022-02-06,Emmering,3,937.71
2022-02-07,Emmering,1,1004.69
2022-02-08,Emmering,2,1004.69
2022-02-09,Emmering,0,870.73
2022-02-10,Emmering,9,1272.61
2022-02-11,Emmering,3,1205.63
2022-02-12,Emmering,2,1339.58
2022-02-13,Emmering,1,1205.63
2022-02-14,Emmering,2,1272.61
2022-02-15,Emmering,4,1406.56
2022-02-16,Emmering,4,1674.48
2022-02-17,Emmering,2,1205.63
2022-02-18,Emmering,3,1205.63
2022-02-19,Emmering,3,1272.61
2022-02-20,Emmering,5,1540.52
2022-02-21,Emmering,6,1808.44
2022-02-22,Emmering,3,1741.46
2022-02-23,Emmering,12,2277.29
2022-02-24,Emmering,7,2612.19
2022-02-25,Emmering,6,2813.13
2022-02-26,Emmering,7,3081.04
2022-02-27,Emmering,5,3081.04
2022-02-28,Emmering,7,3148.02
2022-03-01,Emmering,1,3014.07
2022-03-02,Emmering,3,2411.25
2022-03-03,Emmering,4,2210.31
2022-03-04,Emmering,6,2210.31
2022-03-05,Emmering,3,1942.4
2022-03-06,Emmering,5,1942.4
2022-03-07,Emmering,1,1540.52
2022-03-08,Emmering,10,2143.34
