stimmbezirk,stimmbezirkNr,partei,listenNr,stimmen,erreichterPlatz
Stimmbezirk 23,23,FDP,14,7,18
Stimmbezirk 23,23,FDP,15,7,19
Stimmbezirk 23,23,FDP,16,6,20
Stimmbezirk 23,23,FDP,17,6,21
Stimmbezirk 23,23,FDP,18,6,22
Stimmbezirk 23,23,FDP,19,6,23
Stimmbezirk 23,23,FDP,20,6,24
Stimmbezirk 23,23,FDP,21,9,14
Stimmbezirk 23,23,FDP,22,12,7
Stimmbezirk 23,23,FDP,23,6,25
Stimmbezirk 23,23,FDP,24,6,26
Stimmbezirk 23,23,FDP,25,6,27
Stimmbezirk 23,23,FDP,26,6,28
Stimmbezirk 23,23,FDP,27,9,15
Stimmbezirk 23,23,FDP,28,11,11
Stimmbezirk 23,23,FDP,29,5,29
Stimmbezirk 23,23,FDP,30,5,30
Stimmbezirk 24,24,CSU,1,135,1
Stimmbezirk 24,24,CSU,2,105,3
Stimmbezirk 24,24,CSU,3,99,5
Stimmbezirk 24,24,CSU,4,110,2
Stimmbezirk 24,24,CSU,5,84,10
Stimmbezirk 24,24,CSU,6,101,4
Stimmbezirk 24,24,CSU,7,86,9
Stimmbezirk 24,24,CSU,8,93,6
Stimmbezirk 24,24,CSU,9,73,14
Stimmbezirk 24,24,CSU,10,89,8
Stimmbezirk 24,24,CSU,11,57,22
Stimmbezirk 24,24,CSU,12,93,7
Stimmbezirk 24,24,CSU,13,67,16
Stimmbezirk 24,24,CSU,14,59,19
Stimmbezirk 24,24,CSU,15,81,11
Stimmbezirk 24,24,CSU,16,74,13
Stimmbezirk 24,24,CSU,17,65,17
Stimmbezirk 24,24,CSU,18,57,23
Stimmbezirk 24,24,CSU,19,80,12
Stimmbezirk 24,24,CSU,20,51,24
Stimmbezirk 24,24,CSU,21,49,26
Stimmbezirk 24,24,CSU,22,58,20
Stimmbezirk 24,24,CSU,23,41,29
Stimmbezirk 24,24,CSU,24,58,21
Stimmbezirk 24,24,CSU,25,68,15
Stimmbezirk 24,24,CSU,26,50,25
Stimmbezirk 24,24,CSU,27,44,28
Stimmbezirk 24,24,CSU,28,63,18
Stimmbezirk 24,24,CSU,29,41,30
Stimmbezirk 24,24,CSU,30,45,27
Stimmbezirk 24,24,Grüne,1,99,1
Stimmbezirk 24,24,Grüne,2,61,5
Stimmbezirk 24,24,Grüne,3,80,2
Stimmbezirk 24,24,Grüne,4,48,9
Stimmbezirk 24,24,Grüne,5,58,7
Stimmbezirk 24,24,Grüne,6,72,4
Stimmbezirk 24,24,Grüne,7,44,13
Stimmbezirk 24,24,Grüne,8,61,6
Stimmbezirk 24,24,Grüne,9,57,8
Stimmbezirk 24,24,Grüne,10,76,3
Stimmbezirk 24,24,Grüne,11,43,17
Stimmbezirk 24,24,Grüne,12,48,10
Stimmbezirk 24,24,Grüne,13,45,11
Stimmbezirk 24,24,Grüne,14,44,14
Stimmbezirk 24,24,Grüne,15,44,15
Stimmbezirk 24,24,Grüne,16,41,19
Stimmbezirk 24,24,Grüne,17,44,16
Stimmbezirk 24,24,Grüne,18,45,12
Stimmbezirk 24,24,Grüne,19,37,22
Stimmbezirk 24,24,Grüne,20,37,23
Stimmbezirk 24,24,Grüne,21,35,25
Stimmbezirk 24,24,Grüne,22,39,20
Stimmbezirk 24,24,Grüne,23,38,21
Stimmbezirk 24,24,Grüne,24,36,24
Stimmbezirk 24,24,Grüne,25,34,26
Stimmbezirk 24,24,Grüne,26,34,27
Stimmbezirk 24,24,Grüne,27,34,28
Stimmbezirk 24,24,Grüne,28,29,30
Stimmbezirk 24,24,Grüne,29,43,18
Stimmbezirk 24,24,Grüne,30,31,29
Stimmbezirk 24,24,FW,1,59,1
Stimmbezirk 24,24,FW,2,41,2
Stimmbezirk 24,24,FW,3,23,8
Stimmbezirk 24,24,FW,4,20,12
Stimmbezirk 24,24,FW,5,19,14
Stimmbezirk 24,24,FW,6,25,5
Stimmbezirk 24,24,FW,7,41,3
Stimmbezirk 24,24,FW,8,23,9
Stimmbezirk 24,24,FW,9,21,11
Stimmbezirk 24,24,FW,10,13,22
Stimmbezirk 24,24,FW,11,23,10
Stimmbezirk 24,24,FW,12,25,6
Stimmbezirk 24,24,FW,13,13,23
Stimmbezirk 24,24,FW,14,13,24
Stimmbezirk 24,24,FW,15,16,18
Stimmbezirk 24,24,FW,16,29,4
Stimmbezirk 24,24,FW,17,17,16
Stimmbezirk 24,24,FW,18,17,17
Stimmbezirk 24,24,FW,19,20,13
Stimmbezirk 24,24,FW,20,18,15
Stimmbezirk 24,24,FW,21,13,25
Stimmbezirk 24,24,FW,22,25,7
Stimmbezirk 24,24,FW,23,11,27
Stimmbezirk 24,24,FW,24,15,19
Stimmbezirk 24,24,FW,25,11,28
Stimmbezirk 24,24,FW,26,14,20
Stimmbezirk 24,24,FW,27,11,29
Stimmbezirk 24,24,FW,28,11,30
Stimmbezirk 24,24,FW,29,14,21
Stimmbezirk 24,24,FW,30,12,26
Stimmbezirk 24,24,AfD,1,7,4
Stimmbezirk 24,24,AfD,2,6,5
Stimmbezirk 24,24,AfD,3,10,1
Stimmbezirk 24,24,AfD,4,0,23
Stimmbezirk 24,24,AfD,5,9,2
Stimmbezirk 24,24,AfD,6,9,3
Stimmbezirk 24,24,AfD,7,6,6
Stimmbezirk 24,24,AfD,8,6,7
Stimmbezirk 24,24,AfD,9,6,8
Stimmbezirk 24,24,AfD,10,6,9
Stimmbezirk 24,24,AfD,11,6,10
Stimmbezirk 24,24,AfD,12,6,11
Stimmbezirk 24,24,AfD,13,3,15
Stimmbezirk 24,24,AfD,14,6,12
Stimmbezirk 24,24,AfD,15,3,16
Stimmbezirk 24,24,AfD,16,6,13
Stimmbezirk 24,24,AfD,17,3,17
Stimmbezirk 24,24,AfD,18,3,18
Stimmbezirk 24,24,AfD,19,3,19
Stimmbezirk 24,24,AfD,20,3,20
Stimmbezirk 24,24,AfD,21,5,14
Stimmbezirk 24,24,AfD,22,3,21
Stimmbezirk 24,24,AfD,23,3,22
Stimmbezirk 24,24,SPD,1,78,1
Stimmbezirk 24,24,SPD,2,24,6
Stimmbezirk 24,24,SPD,3,44,2
Stimmbezirk 24,24,SPD,4,31,3
Stimmbezirk 24,24,SPD,5,24,7
Stimmbezirk 24,24,SPD,6,29,5
Stimmbezirk 24,24,SPD,7,21,10
Stimmbezirk 24,24,SPD,8,18,13
Stimmbezirk 24,24,SPD,9,31,4
Stimmbezirk 24,24,SPD,10,24,8
Stimmbezirk 24,24,SPD,11,19,11
Stimmbezirk 24,24,SPD,12,16,17
Stimmbezirk 24,24,SPD,13,18,14
Stimmbezirk 24,24,SPD,14,12,23
Stimmbezirk 24,24,SPD,15,18,15
Stimmbezirk 24,24,SPD,16,22,9
Stimmbezirk 24,24,SPD,17,15,19
Stimmbezirk 24,24,SPD,18,19,12
Stimmbezirk 24,24,SPD,19,12,24
Stimmbezirk 24,24,SPD,20,17,16
Stimmbezirk 24,24,SPD,21,14,20
Stimmbezirk 24,24,SPD,22,14,21
Stimmbezirk 24,24,SPD,23,16,18
Stimmbezirk 24,24,SPD,24,11,28
Stimmbezirk 24,24,SPD,25,12,25
Stimmbezirk 24,24,SPD,26,14,22
Stimmbezirk 24,24,SPD,27,12,26
Stimmbezirk 24,24,SPD,28,12,27
Stimmbezirk 24,24,SPD,29,8,29
Stimmbezirk 24,24,SPD,30,8,30
Stimmbezirk 24,24,FDP,1,79,1
Stimmbezirk 24,24,FDP,2,27,3
Stimmbezirk 24,24,FDP,3,21,5
Stimmbezirk 24,24,FDP,4,38,2
Stimmbezirk 24,24,FDP,5,20,7
Stimmbezirk 24,24,FDP,6,20,8
Stimmbezirk 24,24,FDP,7,12,9
Stimmbezirk 24,24,FDP,8,22,4
Stimmbezirk 24,24,FDP,9,21,6
Stimmbezirk 24,24,FDP,10,11,11
Stimmbezirk 24,24,FDP,11,9,18
Stimmbezirk 24,24,FDP,12,11,12
Stimmbezirk 24,24,FDP,13,12,10
Stimmbezirk 24,24,FDP,14,11,13
Stimmbezirk 24,24,FDP,15,11,14
Stimmbezirk 24,24,FDP,16,11,15
Stimmbezirk 24,24,FDP,17,8,22
Stimmbezirk 24,24,FDP,18,8,23
Stimmbezirk 24,24,FDP,19,8,24
Stimmbezirk 24,24,FDP,20,10,16
Stimmbezirk 24,24,FDP,21,8,25
Stimmbezirk 24,24,FDP,22,9,19
Stimmbezirk 24,24,FDP,23,7,26
Stimmbezirk 24,24,FDP,24,6,27
Stimmbezirk 24,24,FDP,25,6,28
Stimmbezirk 24,24,FDP,26,6,29
Stimmbezirk 24,24,FDP,27,10,17
Stimmbezirk 24,24,FDP,28,9,20
Stimmbezirk 24,24,FDP,29,6,30
Stimmbezirk 24,24,FDP,30,9,21
Stimmbezirk 25,25,CSU,1,30,1
Stimmbezirk 25,25,CSU,2,28,3
Stimmbezirk 25,25,CSU,3,26,5
Stimmbezirk 25,25,CSU,4,26,6
Stimmbezirk 25,25,CSU,5,25,9
Stimmbezirk 25,25,CSU,6,25,10
Stimmbezirk 25,25,CSU,7,25,11
Stimmbezirk 25,25,CSU,8,25,12
Stimmbezirk 25,25,CSU,9,25,13
Stimmbezirk 25,25,CSU,10,29,2
Stimmbezirk 25,25,CSU,11,25,14
Stimmbezirk 25,25,CSU,12,26,7
Stimmbezirk 25,25,CSU,13,25,15
Stimmbezirk 25,25,CSU,14,25,16
Stimmbezirk 25,25,CSU,15,26,8
Stimmbezirk 25,25,CSU,16,25,17
Stimmbezirk 25,25,CSU,17,25,18
Stimmbezirk 25,25,CSU,18,27,4
Stimmbezirk 25,25,CSU,19,25,19
Stimmbezirk 25,25,CSU,20,25,20
Stimmbezirk 25,25,CSU,21,25,21
Stimmbezirk 25,25,CSU,22,25,22
Stimmbezirk 25,25,CSU,23,25,23
Stimmbezirk 25,25,CSU,24,25,24
Stimmbezirk 25,25,CSU,25,25,25
Stimmbezirk 25,25,CSU,26,25,26
Stimmbezirk 25,25,CSU,27,25,27
Stimmbezirk 25,25,CSU,28,25,28
Stimmbezirk 25,25,CSU,29,23,29
Stimmbezirk 25,25,CSU,30,23,30
Stimmbezirk 25,25,Grüne,1,9,17
Stimmbezirk 25,25,Grüne,2,15,2
Stimmbezirk 25,25,Grüne,3,15,3
Stimmbezirk 25,25,Grüne,4,9,18
Stimmbezirk 25,25,Grüne,5,12,9
Stimmbezirk 25,25,Grüne,6,10,14
Stimmbezirk 25,25,Grüne,7,15,4
Stimmbezirk 25,25,Grüne,8,10,15
Stimmbezirk 25,25,Grüne,9,13,8
Stimmbezirk 25,25,Grüne,10,9,19
Stimmbezirk 25,25,Grüne,11,15,5
Stimmbezirk 25,25,Grüne,12,9,20
Stimmbezirk 25,25,Grüne,13,9,21
Stimmbezirk 25,25,Grüne,14,9,22
Stimmbezirk 25,25,Grüne,15,16,1
Stimmbezirk 25,25,Grüne,16,9,23
Stimmbezirk 25,25,Grüne,17,15,6
Stimmbezirk 25,25,Grüne,18,9,24
Stimmbezirk 25,25,Grüne,19,12,10
Stimmbezirk 25,25,Grüne,20,9,25
Stimmbezirk 25,25,Grüne,21,9,26
Stimmbezirk 25,25,Grüne,22,9,27
Stimmbezirk 25,25,Grüne,23,12,11
Stimmbezirk 25,25,Grüne,24,10,16
Stimmbezirk 25,25,Grüne,25,12,12
Stimmbezirk 25,25,Grüne,26,9,28
Stimmbezirk 25,25,Grüne,27,15,7
Stimmbezirk 25,25,Grüne,28,9,29
Stimmbezirk 25,25,Grüne,29,12,13
Stimmbezirk 25,25,Grüne,30,8,30
Stimmbezirk 25,25,FW,1,5,1
Stimmbezirk 25,25,FW,2,4,5
Stimmbezirk 25,25,FW,3,4,6
Stimmbezirk 25,25,FW,4,3,10
Stimmbezirk 25,25,FW,5,4,7
Stimmbezirk 25,25,FW,6,5,2
Stimmbezirk 25,25,FW,7,3,11
Stimmbezirk 25,25,FW,8,3,12
Stimmbezirk 25,25,FW,9,3,13
Stimmbezirk 25,25,FW,10,3,14
Stimmbezirk 25,25,FW,11,3,15
Stimmbezirk 25,25,FW,12,3,16
Stimmbezirk 25,25,FW,13,3,17
Stimmbezirk 25,25,FW,14,3,18
Stimmbezirk 25,25,FW,15,4,8
Stimmbezirk 25,25,FW,16,3,19
Stimmbezirk 25,25,FW,17,3,20
Stimmbezirk 25,25,FW,18,3,21
Stimmbezirk 25,25,FW,19,3,22
Stimmbezirk 25,25,FW,20,3,23
Stimmbezirk 25,25,FW,21,5,3
Stimmbezirk 25,25,FW,22,3,24
Stimmbezirk 25,25,FW,23,3,25
Stimmbezirk 25,25,FW,24,3,26
Stimmbezirk 25,25,FW,25,4,9
Stimmbezirk 25,25,FW,26,2,28
Stimmbezirk 25,25,FW,27,2,29
Stimmbezirk 25,25,FW,28,2,30
Stimmbezirk 25,25,FW,29,5,4
Stimmbezirk 25,25,FW,30,3,27
Stimmbezirk 25,25,AfD,1,0,4
Stimmbezirk 25,25,AfD,2,0,5
Stimmbezirk 25,25,AfD,3,1,1
Stimmbezirk 25,25,AfD,4,0,6
Stimmbezirk 25,25,AfD,5,0,7
Stimmbezirk 25,25,AfD,6,0,8
Stimmbezirk 25,25,AfD,7,0,9
Stimmbezirk 25,25,AfD,8,0,10
Stimmbezirk 25,25,AfD,9,0,11
Stimmbezirk 25,25,AfD,10,0,12
Stimmbezirk 25,25,AfD,11,0,13
Stimmbezirk 25,25,AfD,12,0,14
Stimmbezirk 25,25,AfD,13,0,15
Stimmbezirk 25,25,AfD,14,1,2
Stimmbezirk 25,25,AfD,15,0,16
Stimmbezirk 25,25,AfD,16,0,17
Stimmbezirk 25,25,AfD,17,0,18
Stimmbezirk 25,25,AfD,18,0,19
Stimmbezirk 25,25,AfD,19,0,20
Stimmbezirk 25,25,AfD,20,0,21
Stimmbezirk 25,25,AfD,21,0,22
Stimmbezirk 25,25,AfD,22,0,23
Stimmbezirk 25,25,AfD,23,1,3
Stimmbezirk 25,25,SPD,1,10,1
Stimmbezirk 25,25,SPD,2,7,8
Stimmbezirk 25,25,SPD,3,9,2
Stimmbezirk 25,25,SPD,4,8,4
Stimmbezirk 25,25,SPD,5,7,9
Stimmbezirk 25,25,SPD,6,9,3
Stimmbezirk 25,25,SPD,7,7,10
Stimmbezirk 25,25,SPD,8,6,13
Stimmbezirk 25,25,SPD,9,8,5
Stimmbezirk 25,25,SPD,10,7,11
Stimmbezirk 25,25,SPD,11,6,14
Stimmbezirk 25,25,SPD,12,6,15
Stimmbezirk 25,25,SPD,13,6,16
Stimmbezirk 25,25,SPD,14,6,17
Stimmbezirk 25,25,SPD,15,8,6
Stimmbezirk 25,25,SPD,16,8,7
Stimmbezirk 25,25,SPD,17,6,18
Stimmbezirk 25,25,SPD,18,6,19
Stimmbezirk 25,25,SPD,19,6,20
Stimmbezirk 25,25,SPD,20,7,12
Stimmbezirk 25,25,SPD,21,5,21
Stimmbezirk 25,25,SPD,22,5,22
Stimmbezirk 25,25,SPD,23,5,23
Stimmbezirk 25,25,SPD,24,5,24
Stimmbezirk 25,25,SPD,25,5,25
Stimmbezirk 25,25,SPD,26,5,26
Stimmbezirk 25,25,SPD,27,5,27
Stimmbezirk 25,25,SPD,28,5,28
Stimmbezirk 25,25,SPD,29,5,29
Stimmbezirk 25,25,SPD,30,5,30
Stimmbezirk 25,25,FDP,1,1,5
Stimmbezirk 25,25,FDP,2,1,6
Stimmbezirk 25,25,FDP,3,1,7
Stimmbezirk 25,25,FDP,4,2,1
Stimmbezirk 25,25,FDP,5,1,8
Stimmbezirk 25,25,FDP,6,1,9
Stimmbezirk 25,25,FDP,7,1,10
Stimmbezirk 25,25,FDP,8,1,11
Stimmbezirk 25,25,FDP,9,1,12
Stimmbezirk 25,25,FDP,10,1,13
Stimmbezirk 25,25,FDP,11,2,2
Stimmbezirk 25,25,FDP,12,1,14
Stimmbezirk 25,25,FDP,13,1,15
Stimmbezirk 25,25,FDP,14,1,16
Stimmbezirk 25,25,FDP,15,1,17
Stimmbezirk 25,25,FDP,16,1,18
Stimmbezirk 25,25,FDP,17,1,19
Stimmbezirk 25,25,FDP,18,1,20
Stimmbezirk 25,25,FDP,19,1,21
Stimmbezirk 25,25,FDP,20,1,22
Stimmbezirk 25,25,FDP,21,1,23
Stimmbezirk 25,25,FDP,22,1,24
Stimmbezirk 25,25,FDP,23,1,25
Stimmbezirk 25,25,FDP,24,2,3
Stimmbezirk 25,25,FDP,25,1,26
Stimmbezirk 25,25,FDP,26,1,27
Stimmbezirk 25,25,FDP,27,2,4
Stimmbezirk 25,25,FDP,28,1,28
Stimmbezirk 25,25,FDP,29,1,29
Stimmbezirk 25,25,FDP,30,1,30
Stimmbezirk 31,31,CSU,1,497,1
Stimmbezirk 31,31,CSU,2,301,6
Stimmbezirk 31,31,CSU,3,277,9
Stimmbezirk 31,31,CSU,4,319,3
Stimmbezirk 31,31,CSU,5,314,4
Stimmbezirk 31,31,CSU,6,247,12
Stimmbezirk 31,31,CSU,7,277,10
Stimmbezirk 31,31,CSU,8,165,22
Stimmbezirk 31,31,CSU,9,191,18
Stimmbezirk 31,31,CSU,10,348,2
Stimmbezirk 31,31,CSU,11,172,21
Stimmbezirk 31,31,CSU,12,293,7
Stimmbezirk 31,31,CSU,13,303,5
Stimmbezirk 31,31,CSU,14,197,17
Stimmbezirk 31,31,CSU,15,263,11
Stimmbezirk 31,31,CSU,16,146,26
Stimmbezirk 31,31,CSU,17,179,20
Stimmbezirk 31,31,CSU,18,244,13
Stimmbezirk 31,31,CSU,19,226,15
Stimmbezirk 31,31,CSU,20,135,28
Stimmbezirk 31,31,CSU,21,142,27
Stimmbezirk 31,31,CSU,22,188,19
Stimmbezirk 31,31,CSU,23,126,29
Stimmbezirk 31,31,CSU,24,149,24
Stimmbezirk 31,31,CSU,25,210,16
Stimmbezirk 31,31,CSU,26,149,25
Stimmbezirk 31,31,CSU,27,233,14
Stimmbezirk 31,31,CSU,28,292,8
Stimmbezirk 31,31,CSU,29,159,23
Stimmbezirk 31,31,CSU,30,119,30
Stimmbezirk 31,31,Grüne,1,187,1
Stimmbezirk 31,31,Grüne,2,132,4
Stimmbezirk 31,31,Grüne,3,135,3
Stimmbezirk 31,31,Grüne,4,123,6
Stimmbezirk 31,31,Grüne,5,91,9
Stimmbezirk 31,31,Grüne,6,183,2
Stimmbezirk 31,31,Grüne,7,55,23
Stimmbezirk 31,31,Grüne,8,81,11
Stimmbezirk 31,31,Grüne,9,123,7
Stimmbezirk 31,31,Grüne,10,131,5
Stimmbezirk 31,31,Grüne,11,52,27
Stimmbezirk 31,31,Grüne,12,56,21
Stimmbezirk 31,31,Grüne,13,89,10
Stimmbezirk 31,31,Grüne,14,56,22
Stimmbezirk 31,31,Grüne,15,77,12
Stimmbezirk 31,31,Grüne,16,48,30
Stimmbezirk 31,31,Grüne,17,76,13
Stimmbezirk 31,31,Grüne,18,57,18
Stimmbezirk 31,31,Grüne,19,68,15
Stimmbezirk 31,31,Grüne,20,62,17
Stimmbezirk 31,31,Grüne,21,55,24
Stimmbezirk 31,31,Grüne,22,68,16
Stimmbezirk 31,31,Grüne,23,57,19
Stimmbezirk 31,31,Grüne,24,57,20
Stimmbezirk 31,31,Grüne,25,72,14
Stimmbezirk 31,31,Grüne,26,52,28
Stimmbezirk 31,31,Grüne,27,54,25
Stimmbezirk 31,31,Grüne,28,49,29
Stimmbezirk 31,31,Grüne,29,96,8
Stimmbezirk 31,31,Grüne,30,53,26
Stimmbezirk 31,31,FW,1,184,1
Stimmbezirk 31,31,FW,2,137,2
Stimmbezirk 31,31,FW,3,85,3
Stimmbezirk 31,31,FW,4,41,11
Stimmbezirk 31,31,FW,5,64,7
Stimmbezirk 31,31,FW,6,78,4
Stimmbezirk 31,31,FW,7,62,8
Stimmbezirk 31,31,FW,8,37,16
Stimmbezirk 31,31,FW,9,30,20
Stimmbezirk 31,31,FW,10,33,18
Stimmbezirk 31,31,FW,11,56,9
Stimmbezirk 31,31,FW,12,38,14
Stimmbezirk 31,31,FW,13,40,12
Stimmbezirk 31,31,FW,14,40,13
Stimmbezirk 31,31,FW,15,25,23
Stimmbezirk 31,31,FW,16,30,21
Stimmbezirk 31,31,FW,17,29,22
Stimmbezirk 31,31,FW,18,20,27
Stimmbezirk 31,31,FW,19,70,5
Stimmbezirk 31,31,FW,20,31,19
Stimmbezirk 31,31,FW,21,23,25
Stimmbezirk 31,31,FW,22,70,6
Stimmbezirk 31,31,FW,23,24,24
Stimmbezirk 31,31,FW,24,36,17
Stimmbezirk 31,31,FW,25,49,10
Stimmbezirk 31,31,FW,26,20,28
Stimmbezirk 31,31,FW,27,22,26
Stimmbezirk 31,31,FW,28,15,30
Stimmbezirk 31,31,FW,29,18,29
Stimmbezirk 31,31,FW,30,38,15
Stimmbezirk 31,31,AfD,1,31,2
Stimmbezirk 31,31,AfD,2,34,1
Stimmbezirk 31,31,AfD,3,22,3
Stimmbezirk 31,31,AfD,4,0,23
Stimmbezirk 31,31,AfD,5,20,5
Stimmbezirk 31,31,AfD,6,14,8
Stimmbezirk 31,31,AfD,7,17,7
Stimmbezirk 31,31,AfD,8,20,6
Stimmbezirk 31,31,AfD,9,13,10
Stimmbezirk 31,31,AfD,10,21,4
Stimmbezirk 31,31,AfD,11,7,12
Stimmbezirk 31,31,AfD,12,4,14
Stimmbezirk 31,31,AfD,13,3,15
Stimmbezirk 31,31,AfD,14,9,11
Stimmbezirk 31,31,AfD,15,2,17
Stimmbezirk 31,31,AfD,16,2,18
Stimmbezirk 31,31,AfD,17,2,19
Stimmbezirk 31,31,AfD,18,2,20
Stimmbezirk 31,31,AfD,19,2,21
Stimmbezirk 31,31,AfD,20,3,16
Stimmbezirk 31,31,AfD,21,14,9
Stimmbezirk 31,31,AfD,22,2,22
Stimmbezirk 31,31,AfD,23,5,13
Stimmbezirk 31,31,SPD,1,335,1
Stimmbezirk 31,31,SPD,2,171,3
Stimmbezirk 31,31,SPD,3,134,4
Stimmbezirk 31,31,SPD,4,80,8
Stimmbezirk 31,31,SPD,5,72,9
Stimmbezirk 31,31,SPD,6,206,2
Stimmbezirk 31,31,SPD,7,102,5
Stimmbezirk 31,31,SPD,8,63,12
Stimmbezirk 31,31,SPD,9,81,7
Stimmbezirk 31,31,SPD,10,66,10
Stimmbezirk 31,31,SPD,11,44,17
Stimmbezirk 31,31,SPD,12,40,21
Stimmbezirk 31,31,SPD,13,64,11
Stimmbezirk 31,31,SPD,14,42,18
Stimmbezirk 31,31,SPD,15,50,14
Stimmbezirk 31,31,SPD,16,52,13
Stimmbezirk 31,31,SPD,17,33,27
Stimmbezirk 31,31,SPD,18,84,6
Stimmbezirk 31,31,SPD,19,41,19
Stimmbezirk 31,31,SPD,20,50,15
Stimmbezirk 31,31,SPD,21,41,20
Stimmbezirk 31,31,SPD,22,39,22
Stimmbezirk 31,31,SPD,23,31,28
Stimmbezirk 31,31,SPD,24,35,26
Stimmbezirk 31,31,SPD,25,36,23
Stimmbezirk 31,31,SPD,26,36,24
Stimmbezirk 31,31,SPD,27,49,16
Stimmbezirk 31,31,SPD,28,36,25
Stimmbezirk 31,31,SPD,29,28,30
Stimmbezirk 31,31,SPD,30,29,29
Stimmbezirk 31,31,FDP,1,129,1
Stimmbezirk 31,31,FDP,2,37,4
Stimmbezirk 31,31,FDP,3,24,6
Stimmbezirk 31,31,FDP,4,119,2
Stimmbezirk 31,31,FDP,5,61,3
Stimmbezirk 31,31,FDP,6,35,5
Stimmbezirk 31,31,FDP,7,17,11
Stimmbezirk 31,31,FDP,8,23,7
Stimmbezirk 31,31,FDP,9,20,9
Stimmbezirk 31,31,FDP,10,13,17
Stimmbezirk 31,31,FDP,11,16,12
Stimmbezirk 31,31,FDP,12,12,19
Stimmbezirk 31,31,FDP,13,9,22
Stimmbezirk 31,31,FDP,14,14,14
Stimmbezirk 31,31,FDP,15,6,28
Stimmbezirk 31,31,FDP,16,9,23
Stimmbezirk 31,31,FDP,17,9,24
Stimmbezirk 31,31,FDP,18,15,13
Stimmbezirk 31,31,FDP,19,22,8
Stimmbezirk 31,31,FDP,20,7,27
Stimmbezirk 31,31,FDP,21,11,20
Stimmbezirk 31,31,FDP,22,19,10
Stimmbezirk 31,31,FDP,23,6,29
Stimmbezirk 31,31,FDP,24,8,26
Stimmbezirk 31,31,FDP,25,14,15
Stimmbezirk 31,31,FDP,26,10,21
Stimmbezirk 31,31,FDP,27,13,18
Stimmbezirk 31,31,FDP,28,6,30
Stimmbezirk 31,31,FDP,29,9,25
Stimmbezirk 31,31,FDP,30,14,16
Stimmbezirk 32,32,CSU,1,532,1
Stimmbezirk 32,32,CSU,2,306,8
Stimmbezirk 32,32,CSU,3,311,7
Stimmbezirk 32,32,CSU,4,368,3
Stimmbezirk 32,32,CSU,5,330,5
Stimmbezirk 32,32,CSU,6,283,9
Stimmbezirk 32,32,CSU,7,325,6
Stimmbezirk 32,32,CSU,8,187,20
Stimmbezirk 32,32,CSU,9,246,14
Stimmbezirk 32,32,CSU,10,351,4
Stimmbezirk 32,32,CSU,11,205,18
Stimmbezirk 32,32,CSU,12,410,2
Stimmbezirk 32,32,CSU,13,277,11
Stimmbezirk 32,32,CSU,14,228,16
Stimmbezirk 32,32,CSU,15,267,13
Stimmbezirk 32,32,CSU,16,187,21
Stimmbezirk 32,32,CSU,17,197,19
Stimmbezirk 32,32,CSU,18,271,12
Stimmbezirk 32,32,CSU,19,244,15
Stimmbezirk 32,32,CSU,20,147,28
Stimmbezirk 32,32,CSU,21,180,22
Stimmbezirk 32,32,CSU,22,169,24
Stimmbezirk 32,32,CSU,23,161,26
Stimmbezirk 32,32,CSU,24,177,23
Stimmbezirk 32,32,CSU,25,162,25
Stimmbezirk 32,32,CSU,26,158,27
Stimmbezirk 32,32,CSU,27,208,17
Stimmbezirk 32,32,CSU,28,283,10
Stimmbezirk 32,32,CSU,29,140,29
Stimmbezirk 32,32,CSU,30,108,30
Stimmbezirk 32,32,Grüne,1,302,1
Stimmbezirk 32,32,Grüne,2,229,3
Stimmbezirk 32,32,Grüne,3,218,4
Stimmbezirk 32,32,Grüne,4,215,5
Stimmbezirk 32,32,Grüne,5,172,6
Stimmbezirk 32,32,Grüne,6,281,2
Stimmbezirk 32,32,Grüne,7,125,12
Stimmbezirk 32,32,Grüne,8,142,9
Stimmbezirk 32,32,Grüne,9,168,7
Stimmbezirk 32,32,Grüne,10,130,11
Stimmbezirk 32,32,Grüne,11,118,13
Stimmbezirk 32,32,Grüne,12,97,20
Stimmbezirk 32,32,Grüne,13,116,14
Stimmbezirk 32,32,Grüne,14,98,19
Stimmbezirk 32,32,Grüne,15,145,8
Stimmbezirk 32,32,Grüne,16,87,24
Stimmbezirk 32,32,Grüne,17,96,21
Stimmbezirk 32,32,Grüne,18,83,25
Stimmbezirk 32,32,Grüne,19,81,26
Stimmbezirk 32,32,Grüne,20,114,15
Stimmbezirk 32,32,Grüne,21,101,18
Stimmbezirk 32,32,Grüne,22,106,17
Stimmbezirk 32,32,Grüne,23,80,27
Stimmbezirk 32,32,Grüne,24,93,22
Stimmbezirk 32,32,Grüne,25,89,23
Stimmbezirk 32,32,Grüne,26,76,29
Stimmbezirk 32,32,Grüne,27,110,16
Stimmbezirk 32,32,Grüne,28,74,30
Stimmbezirk 32,32,Grüne,29,135,10
Stimmbezirk 32,32,Grüne,30,77,28
Stimmbezirk 32,32,FW,1,309,1
Stimmbezirk 32,32,FW,2,197,2
Stimmbezirk 32,32,FW,3,145,3
Stimmbezirk 32,32,FW,4,79,10
Stimmbezirk 32,32,FW,5,107,4
Stimmbezirk 32,32,FW,6,104,5
Stimmbezirk 32,32,FW,7,87,7
Stimmbezirk 32,32,FW,8,50,17
Stimmbezirk 32,32,FW,9,50,18
Stimmbezirk 32,32,FW,10,40,23
