stimmbezirk,stimmbezirkNr,partei,listenNr,stimmen,erreichterPlatz
Stimmbezirk 15,15,SPD,26,40,21
Stimmbezirk 15,15,SPD,27,35,29
Stimmbezirk 15,15,SPD,28,35,30
Stimmbezirk 15,15,SPD,29,36,27
Stimmbezirk 15,15,SPD,30,39,22
Stimmbezirk 15,15,FDP,1,22,2
Stimmbezirk 15,15,FDP,2,15,5
Stimmbezirk 15,15,FDP,3,21,3
Stimmbezirk 15,15,FDP,4,19,4
Stimmbezirk 15,15,FDP,5,15,6
Stimmbezirk 15,15,FDP,6,31,1
Stimmbezirk 15,15,FDP,7,10,8
Stimmbezirk 15,15,FDP,8,13,7
Stimmbezirk 15,15,FDP,9,10,9
Stimmbezirk 15,15,FDP,10,9,10
Stimmbezirk 15,15,FDP,11,6,12
Stimmbezirk 15,15,FDP,12,6,13
Stimmbezirk 15,15,FDP,13,5,16
Stimmbezirk 15,15,FDP,14,9,11
Stimmbezirk 15,15,FDP,15,5,17
Stimmbezirk 15,15,FDP,16,6,14
Stimmbezirk 15,15,FDP,17,5,18
Stimmbezirk 15,15,FDP,18,5,19
Stimmbezirk 15,15,FDP,19,5,20
Stimmbezirk 15,15,FDP,20,6,15
Stimmbezirk 15,15,FDP,21,5,21
Stimmbezirk 16,16,CSU,1,60,2
Stimmbezirk 16,16,CSU,2,51,9
Stimmbezirk 16,16,CSU,3,50,10
Stimmbezirk 16,16,CSU,4,56,5
Stimmbezirk 16,16,CSU,5,57,4
Stimmbezirk 16,16,CSU,6,49,11
Stimmbezirk 16,16,CSU,7,45,15
Stimmbezirk 16,16,CSU,8,47,12
Stimmbezirk 16,16,CSU,9,52,7
Stimmbezirk 16,16,CSU,10,44,16
Stimmbezirk 16,16,CSU,11,46,13
Stimmbezirk 16,16,CSU,12,31,26
Stimmbezirk 16,16,CSU,13,62,1
Stimmbezirk 16,16,CSU,14,40,19
Stimmbezirk 16,16,CSU,15,58,3
Stimmbezirk 16,16,CSU,16,40,20
Stimmbezirk 16,16,CSU,17,41,18
Stimmbezirk 16,16,CSU,18,46,14
Stimmbezirk 16,16,CSU,19,55,6
Stimmbezirk 16,16,CSU,20,36,23
Stimmbezirk 16,16,CSU,21,27,30
Stimmbezirk 16,16,CSU,22,30,27
Stimmbezirk 16,16,CSU,23,43,17
Stimmbezirk 16,16,CSU,24,30,28
Stimmbezirk 16,16,CSU,25,52,8
Stimmbezirk 16,16,CSU,26,36,24
Stimmbezirk 16,16,CSU,27,37,22
Stimmbezirk 16,16,CSU,28,33,25
Stimmbezirk 16,16,CSU,29,38,21
Stimmbezirk 16,16,CSU,30,28,29
Stimmbezirk 16,16,FW,1,30,2
Stimmbezirk 16,16,FW,2,18,5
Stimmbezirk 16,16,FW,3,22,4
Stimmbezirk 16,16,FW,4,9,18
Stimmbezirk 16,16,FW,5,47,1
Stimmbezirk 16,16,FW,6,14,7
Stimmbezirk 16,16,FW,7,12,12
Stimmbezirk 16,16,FW,8,10,15
Stimmbezirk 16,16,FW,9,14,8
Stimmbezirk 16,16,FW,10,14,9
Stimmbezirk 16,16,FW,11,16,6
Stimmbezirk 16,16,FW,12,9,19
Stimmbezirk 16,16,FW,13,8,20
Stimmbezirk 16,16,FW,14,7,22
Stimmbezirk 16,16,FW,15,12,13
Stimmbezirk 16,16,FW,16,11,14
Stimmbezirk 16,16,FW,17,7,23
Stimmbezirk 16,16,FW,18,7,24
Stimmbezirk 16,16,FW,19,7,25
Stimmbezirk 16,16,FW,20,13,11
Stimmbezirk 16,16,FW,21,7,26
Stimmbezirk 16,16,FW,22,8,21
Stimmbezirk 16,16,FW,23,14,10
Stimmbezirk 16,16,FW,24,10,16
Stimmbezirk 16,16,FW,25,7,27
Stimmbezirk 16,16,FW,26,7,28
Stimmbezirk 16,16,FW,27,7,29
Stimmbezirk 16,16,FW,28,7,30
Stimmbezirk 16,16,FW,29,10,17
Stimmbezirk 16,16,FW,30,29,3
Stimmbezirk 16,16,Grüne,1,48,1
Stimmbezirk 16,16,Grüne,2,37,7
Stimmbezirk 16,16,Grüne,3,43,3
Stimmbezirk 16,16,Grüne,4,33,11
Stimmbezirk 16,16,Grüne,5,35,9
Stimmbezirk 16,16,Grüne,6,38,6
Stimmbezirk 16,16,Grüne,7,46,2
Stimmbezirk 16,16,Grüne,8,37,8
Stimmbezirk 16,16,Grüne,9,35,10
Stimmbezirk 16,16,Grüne,10,28,15
Stimmbezirk 16,16,Grüne,11,41,5
Stimmbezirk 16,16,Grüne,12,24,22
Stimmbezirk 16,16,Grüne,13,30,14
Stimmbezirk 16,16,Grüne,14,27,16
Stimmbezirk 16,16,Grüne,15,27,17
Stimmbezirk 16,16,Grüne,16,25,21
Stimmbezirk 16,16,Grüne,17,26,20
Stimmbezirk 16,16,Grüne,18,22,25
Stimmbezirk 16,16,Grüne,19,43,4
Stimmbezirk 16,16,Grüne,20,27,18
Stimmbezirk 16,16,Grüne,21,22,26
Stimmbezirk 16,16,Grüne,22,27,19
Stimmbezirk 16,16,Grüne,23,31,13
Stimmbezirk 16,16,Grüne,24,19,30
Stimmbezirk 16,16,Grüne,25,23,24
Stimmbezirk 16,16,Grüne,26,32,12
Stimmbezirk 16,16,Grüne,27,22,27
Stimmbezirk 16,16,Grüne,28,20,28
Stimmbezirk 16,16,Grüne,29,24,23
Stimmbezirk 16,16,Grüne,30,20,29
Stimmbezirk 16,16,SPD,1,73,1
Stimmbezirk 16,16,SPD,2,48,4
Stimmbezirk 16,16,SPD,3,52,2
Stimmbezirk 16,16,SPD,4,41,7
Stimmbezirk 16,16,SPD,5,50,3
Stimmbezirk 16,16,SPD,6,44,5
Stimmbezirk 16,16,SPD,7,35,18
Stimmbezirk 16,16,SPD,8,36,13
Stimmbezirk 16,16,SPD,9,42,6
Stimmbezirk 16,16,SPD,10,40,8
Stimmbezirk 16,16,SPD,11,36,14
Stimmbezirk 16,16,SPD,12,35,19
Stimmbezirk 16,16,SPD,13,35,20
Stimmbezirk 16,16,SPD,14,39,9
Stimmbezirk 16,16,SPD,15,37,12
Stimmbezirk 16,16,SPD,16,38,11
Stimmbezirk 16,16,SPD,17,39,10
Stimmbezirk 16,16,SPD,18,34,23
Stimmbezirk 16,16,SPD,19,34,24
Stimmbezirk 16,16,SPD,20,36,15
Stimmbezirk 16,16,SPD,21,34,25
Stimmbezirk 16,16,SPD,22,35,21
Stimmbezirk 16,16,SPD,23,36,16
Stimmbezirk 16,16,SPD,24,36,17
Stimmbezirk 16,16,SPD,25,32,28
Stimmbezirk 16,16,SPD,26,31,29
Stimmbezirk 16,16,SPD,27,35,22
Stimmbezirk 16,16,SPD,28,33,27
Stimmbezirk 16,16,SPD,29,34,26
Stimmbezirk 16,16,SPD,30,29,30
Stimmbezirk 16,16,FDP,1,21,4
Stimmbezirk 16,16,FDP,2,15,8
Stimmbezirk 16,16,FDP,3,25,2
Stimmbezirk 16,16,FDP,4,16,7
Stimmbezirk 16,16,FDP,5,15,9
Stimmbezirk 16,16,FDP,6,24,3
Stimmbezirk 16,16,FDP,7,19,5
Stimmbezirk 16,16,FDP,8,18,6
Stimmbezirk 16,16,FDP,9,26,1
Stimmbezirk 16,16,FDP,10,6,12
Stimmbezirk 16,16,FDP,11,7,10
Stimmbezirk 16,16,FDP,12,6,13
Stimmbezirk 16,16,FDP,13,7,11
Stimmbezirk 16,16,FDP,14,6,14
Stimmbezirk 16,16,FDP,15,4,17
Stimmbezirk 16,16,FDP,16,4,18
Stimmbezirk 16,16,FDP,17,5,15
Stimmbezirk 16,16,FDP,18,4,19
Stimmbezirk 16,16,FDP,19,5,16
Stimmbezirk 16,16,FDP,20,4,20
Stimmbezirk 16,16,FDP,21,4,21
Stimmbezirk 17,17,CSU,1,129,1
Stimmbezirk 17,17,CSU,2,84,5
Stimmbezirk 17,17,CSU,3,94,3
Stimmbezirk 17,17,CSU,4,83,7
Stimmbezirk 17,17,CSU,5,84,6
Stimmbezirk 17,17,CSU,6,64,12
Stimmbezirk 17,17,CSU,7,72,10
Stimmbezirk 17,17,CSU,8,70,11
Stimmbezirk 17,17,CSU,9,82,8
Stimmbezirk 17,17,CSU,10,55,18
Stimmbezirk 17,17,CSU,11,100,2
Stimmbezirk 17,17,CSU,12,63,13
Stimmbezirk 17,17,CSU,13,74,9
Stimmbezirk 17,17,CSU,14,62,14
Stimmbezirk 17,17,CSU,15,61,16
Stimmbezirk 17,17,CSU,16,54,19
Stimmbezirk 17,17,CSU,17,52,21
Stimmbezirk 17,17,CSU,18,85,4
Stimmbezirk 17,17,CSU,19,61,17
Stimmbezirk 17,17,CSU,20,62,15
Stimmbezirk 17,17,CSU,21,48,22
Stimmbezirk 17,17,CSU,22,46,24
Stimmbezirk 17,17,CSU,23,39,29
Stimmbezirk 17,17,CSU,24,41,27
Stimmbezirk 17,17,CSU,25,54,20
Stimmbezirk 17,17,CSU,26,47,23
Stimmbezirk 17,17,CSU,27,39,30
Stimmbezirk 17,17,CSU,28,44,25
Stimmbezirk 17,17,CSU,29,40,28
Stimmbezirk 17,17,CSU,30,44,26
Stimmbezirk 17,17,FW,1,35,3
Stimmbezirk 17,17,FW,2,27,5
Stimmbezirk 17,17,FW,3,39,2
Stimmbezirk 17,17,FW,4,26,6
Stimmbezirk 17,17,FW,5,51,1
Stimmbezirk 17,17,FW,6,18,8
Stimmbezirk 17,17,FW,7,20,7
Stimmbezirk 17,17,FW,8,14,11
Stimmbezirk 17,17,FW,9,16,9
Stimmbezirk 17,17,FW,10,14,12
Stimmbezirk 17,17,FW,11,16,10
Stimmbezirk 17,17,FW,12,12,16
Stimmbezirk 17,17,FW,13,9,22
Stimmbezirk 17,17,FW,14,9,23
Stimmbezirk 17,17,FW,15,11,18
Stimmbezirk 17,17,FW,16,10,20
Stimmbezirk 17,17,FW,17,8,24
Stimmbezirk 17,17,FW,18,14,13
Stimmbezirk 17,17,FW,19,8,25
Stimmbezirk 17,17,FW,20,14,14
Stimmbezirk 17,17,FW,21,13,15
Stimmbezirk 17,17,FW,22,8,26
Stimmbezirk 17,17,FW,23,7,28
Stimmbezirk 17,17,FW,24,10,21
Stimmbezirk 17,17,FW,25,7,29
Stimmbezirk 17,17,FW,26,8,27
Stimmbezirk 17,17,FW,27,7,30
Stimmbezirk 17,17,FW,28,12,17
Stimmbezirk 17,17,FW,29,11,19
Stimmbezirk 17,17,FW,30,33,4
Stimmbezirk 17,17,Grüne,1,51,1
Stimmbezirk 17,17,Grüne,2,36,4
Stimmbezirk 17,17,Grüne,3,38,3
Stimmbezirk 17,17,Grüne,4,33,5
Stimmbezirk 17,17,Grüne,5,30,8
Stimmbezirk 17,17,Grüne,6,31,7
Stimmbezirk 17,17,Grüne,7,39,2
Stimmbezirk 17,17,Grüne,8,28,9
Stimmbezirk 17,17,Grüne,9,32,6
Stimmbezirk 17,17,Grüne,10,18,21
Stimmbezirk 17,17,Grüne,11,24,12
Stimmbezirk 17,17,Grüne,12,16,27
Stimmbezirk 17,17,Grüne,13,20,16
Stimmbezirk 17,17,Grüne,14,19,18
Stimmbezirk 17,17,Grüne,15,24,13
Stimmbezirk 17,17,Grüne,16,19,19
Stimmbezirk 17,17,Grüne,17,20,17
Stimmbezirk 17,17,Grüne,18,18,22
Stimmbezirk 17,17,Grüne,19,25,10
Stimmbezirk 17,17,Grüne,20,22,14
Stimmbezirk 17,17,Grüne,21,19,20
Stimmbezirk 17,17,Grüne,22,16,28
Stimmbezirk 17,17,Grüne,23,18,23
Stimmbezirk 17,17,Grüne,24,16,29
Stimmbezirk 17,17,Grüne,25,21,15
Stimmbezirk 17,17,Grüne,26,17,26
Stimmbezirk 17,17,Grüne,27,18,24
Stimmbezirk 17,17,Grüne,28,18,25
Stimmbezirk 17,17,Grüne,29,25,11
Stimmbezirk 17,17,Grüne,30,14,30
Stimmbezirk 17,17,SPD,1,92,1
Stimmbezirk 17,17,SPD,2,46,3
Stimmbezirk 17,17,SPD,3,54,2
Stimmbezirk 17,17,SPD,4,39,7
Stimmbezirk 17,17,SPD,5,41,4
Stimmbezirk 17,17,SPD,6,40,5
Stimmbezirk 17,17,SPD,7,29,16
Stimmbezirk 17,17,SPD,8,30,14
Stimmbezirk 17,17,SPD,9,34,10
Stimmbezirk 17,17,SPD,10,38,8
Stimmbezirk 17,17,SPD,11,31,13
Stimmbezirk 17,17,SPD,12,33,11
Stimmbezirk 17,17,SPD,13,30,15
Stimmbezirk 17,17,SPD,14,37,9
Stimmbezirk 17,17,SPD,15,33,12
Stimmbezirk 17,17,SPD,16,24,19
Stimmbezirk 17,17,SPD,17,40,6
Stimmbezirk 17,17,SPD,18,20,25
Stimmbezirk 17,17,SPD,19,25,18
Stimmbezirk 17,17,SPD,20,22,21
Stimmbezirk 17,17,SPD,21,22,22
Stimmbezirk 17,17,SPD,22,19,26
Stimmbezirk 17,17,SPD,23,21,24
Stimmbezirk 17,17,SPD,24,17,28
Stimmbezirk 17,17,SPD,25,17,29
Stimmbezirk 17,17,SPD,26,16,30
Stimmbezirk 17,17,SPD,27,22,23
Stimmbezirk 17,17,SPD,28,19,27
Stimmbezirk 17,17,SPD,29,24,20
Stimmbezirk 17,17,SPD,30,26,17
Stimmbezirk 17,17,FDP,1,35,2
Stimmbezirk 17,17,FDP,2,14,6
Stimmbezirk 17,17,FDP,3,23,4
Stimmbezirk 17,17,FDP,4,19,5
Stimmbezirk 17,17,FDP,5,26,3
Stimmbezirk 17,17,FDP,6,36,1
Stimmbezirk 17,17,FDP,7,10,12
Stimmbezirk 17,17,FDP,8,13,7
Stimmbezirk 17,17,FDP,9,13,8
Stimmbezirk 17,17,FDP,10,11,9
Stimmbezirk 17,17,FDP,11,8,13
Stimmbezirk 17,17,FDP,12,5,17
Stimmbezirk 17,17,FDP,13,11,10
Stimmbezirk 17,17,FDP,14,8,14
Stimmbezirk 17,17,FDP,15,5,18
Stimmbezirk 17,17,FDP,16,5,19
Stimmbezirk 17,17,FDP,17,8,15
Stimmbezirk 17,17,FDP,18,5,20
Stimmbezirk 17,17,FDP,19,5,21
Stimmbezirk 17,17,FDP,20,11,11
Stimmbezirk 17,17,FDP,21,8,16
Stimmbezirk 18,18,CSU,1,142,1
Stimmbezirk 18,18,CSU,2,92,5
Stimmbezirk 18,18,CSU,3,110,3
Stimmbezirk 18,18,CSU,4,106,4
Stimmbezirk 18,18,CSU,5,81,10
Stimmbezirk 18,18,CSU,6,84,9
Stimmbezirk 18,18,CSU,7,66,19
Stimmbezirk 18,18,CSU,8,78,12
Stimmbezirk 18,18,CSU,9,114,2
Stimmbezirk 18,18,CSU,10,59,23
Stimmbezirk 18,18,CSU,11,78,13
Stimmbezirk 18,18,CSU,12,67,17
Stimmbezirk 18,18,CSU,13,76,14
Stimmbezirk 18,18,CSU,14,58,25
Stimmbezirk 18,18,CSU,15,90,6
Stimmbezirk 18,18,CSU,16,67,18
Stimmbezirk 18,18,CSU,17,73,15
Stimmbezirk 18,18,CSU,18,88,7
Stimmbezirk 18,18,CSU,19,73,16
Stimmbezirk 18,18,CSU,20,57,26
Stimmbezirk 18,18,CSU,21,79,11
Stimmbezirk 18,18,CSU,22,42,30
Stimmbezirk 18,18,CSU,23,43,28
Stimmbezirk 18,18,CSU,24,47,27
Stimmbezirk 18,18,CSU,25,88,8
Stimmbezirk 18,18,CSU,26,59,24
Stimmbezirk 18,18,CSU,27,63,20
Stimmbezirk 18,18,CSU,28,62,21
Stimmbezirk 18,18,CSU,29,43,29
Stimmbezirk 18,18,CSU,30,60,22
Stimmbezirk 18,18,FW,1,53,1
Stimmbezirk 18,18,FW,2,26,8
Stimmbezirk 18,18,FW,3,31,4
Stimmbezirk 18,18,FW,4,20,19
Stimmbezirk 18,18,FW,5,49,2
Stimmbezirk 18,18,FW,6,29,5
Stimmbezirk 18,18,FW,7,17,24
Stimmbezirk 18,18,FW,8,35,3
Stimmbezirk 18,18,FW,9,21,16
Stimmbezirk 18,18,FW,10,26,9
Stimmbezirk 18,18,FW,11,28,7
Stimmbezirk 18,18,FW,12,17,25
Stimmbezirk 18,18,FW,13,17,26
Stimmbezirk 18,18,FW,14,23,12
Stimmbezirk 18,18,FW,15,22,15
Stimmbezirk 18,18,FW,16,25,10
Stimmbezirk 18,18,FW,17,17,27
Stimmbezirk 18,18,FW,18,23,13
Stimmbezirk 18,18,FW,19,24,11
Stimmbezirk 18,18,FW,20,21,17
Stimmbezirk 18,18,FW,21,20,20
Stimmbezirk 18,18,FW,22,17,28
Stimmbezirk 18,18,FW,23,17,29
Stimmbezirk 18,18,FW,24,23,14
Stimmbezirk 18,18,FW,25,17,30
Stimmbezirk 18,18,FW,26,20,21
Stimmbezirk 18,18,FW,27,19,22
Stimmbezirk 18,18,FW,28,18,23
Stimmbezirk 18,18,FW,29,21,18
Stimmbezirk 18,18,FW,30,29,6
Stimmbezirk 18,18,Grüne,1,62,1
Stimmbezirk 18,18,Grüne,2,38,7
Stimmbezirk 18,18,Grüne,3,58,3
Stimmbezirk 18,18,Grüne,4,31,11
Stimmbezirk 18,18,Grüne,5,36,8
Stimmbezirk 18,18,Grüne,6,55,4
Stimmbezirk 18,18,Grüne,7,44,5
Stimmbezirk 18,18,Grüne,8,62,2
Stimmbezirk 18,18,Grüne,9,25,18
Stimmbezirk 18,18,Grüne,10,28,13
Stimmbezirk 18,18,Grüne,11,25,19
Stimmbezirk 18,18,Grüne,12,22,24
Stimmbezirk 18,18,Grüne,13,29,12
Stimmbezirk 18,18,Grüne,14,26,16
Stimmbezirk 18,18,Grüne,15,26,17
Stimmbezirk 18,18,Grüne,16,27,14
Stimmbezirk 18,18,Grüne,17,25,20
Stimmbezirk 18,18,Grüne,18,34,9
Stimmbezirk 18,18,Grüne,19,39,6
Stimmbezirk 18,18,Grüne,20,25,21
Stimmbezirk 18,18,Grüne,21,22,25
Stimmbezirk 18,18,Grüne,22,22,26
Stimmbezirk 18,18,Grüne,23,23,22
Stimmbezirk 18,18,Grüne,24,22,27
Stimmbezirk 18,18,Grüne,25,23,23
Stimmbezirk 18,18,Grüne,26,27,15
Stimmbezirk 18,18,Grüne,27,21,29
Stimmbezirk 18,18,Grüne,28,16,30
Stimmbezirk 18,18,Grüne,29,33,10
Stimmbezirk 18,18,Grüne,30,22,28
Stimmbezirk 18,18,SPD,1,100,1
Stimmbezirk 18,18,SPD,2,34,10
Stimmbezirk 18,18,SPD,3,65,2
Stimmbezirk 18,18,SPD,4,42,7
Stimmbezirk 18,18,SPD,5,58,3
Stimmbezirk 18,18,SPD,6,48,4
Stimmbezirk 18,18,SPD,7,44,6
Stimmbezirk 18,18,SPD,8,35,9
Stimmbezirk 18,18,SPD,9,48,5
Stimmbezirk 18,18,SPD,10,34,11
Stimmbezirk 18,18,SPD,11,33,12
Stimmbezirk 18,18,SPD,12,25,17
Stimmbezirk 18,18,SPD,13,25,18
Stimmbezirk 18,18,SPD,14,22,22
Stimmbezirk 18,18,SPD,15,40,8
Stimmbezirk 18,18,SPD,16,28,13
Stimmbezirk 18,18,SPD,17,26,16
Stimmbezirk 18,18,SPD,18,22,23
Stimmbezirk 18,18,SPD,19,22,24
Stimmbezirk 18,18,SPD,20,28,14
Stimmbezirk 18,18,SPD,21,21,26
Stimmbezirk 18,18,SPD,22,23,21
Stimmbezirk 18,18,SPD,23,24,19
Stimmbezirk 18,18,SPD,24,24,20
Stimmbezirk 18,18,SPD,25,18,28
Stimmbezirk 18,18,SPD,26,18,29
Stimmbezirk 18,18,SPD,27,22,25
Stimmbezirk 18,18,SPD,28,18,30
Stimmbezirk 18,18,SPD,29,28,15
Stimmbezirk 18,18,SPD,30,19,27
Stimmbezirk 18,18,FDP,1,47,1
Stimmbezirk 18,18,FDP,2,29,5
Stimmbezirk 18,18,FDP,3,37,3
Stimmbezirk 18,18,FDP,4,19,7
Stimmbezirk 18,18,FDP,5,33,4
Stimmbezirk 18,18,FDP,6,42,2
Stimmbezirk 18,18,FDP,7,19,8
Stimmbezirk 18,18,FDP,8,19,9
Stimmbezirk 18,18,FDP,9,22,6
Stimmbezirk 18,18,FDP,10,14,11
Stimmbezirk 18,18,FDP,11,8,17
Stimmbezirk 18,18,FDP,12,11,14
Stimmbezirk 18,18,FDP,13,14,12
Stimmbezirk 18,18,FDP,14,14,13
Stimmbezirk 18,18,FDP,15,8,18
Stimmbezirk 18,18,FDP,16,11,15
Stimmbezirk 18,18,FDP,17,7,20
Stimmbezirk 18,18,FDP,18,8,19
Stimmbezirk 18,18,FDP,19,16,10
Stimmbezirk 18,18,FDP,20,6,21
Stimmbezirk 18,18,FDP,21,9,16
Stimmbezirk 19,19,CSU,1,139,1
Stimmbezirk 19,19,CSU,2,87,10
Stimmbezirk 19,19,CSU,3,106,5
Stimmbezirk 19,19,CSU,4,116,3
Stimmbezirk 19,19,CSU,5,109,4
Stimmbezirk 19,19,CSU,6,95,7
Stimmbezirk 19,19,CSU,7,78,13
Stimmbezirk 19,19,CSU,8,88,8
Stimmbezirk 19,19,CSU,9,129,2
Stimmbezirk 19,19,CSU,10,78,14
Stimmbezirk 19,19,CSU,11,82,11
Stimmbezirk 19,19,CSU,12,76,15
Stimmbezirk 19,19,CSU,13,64,18
Stimmbezirk 19,19,CSU,14,62,21
Stimmbezirk 19,19,CSU,15,98,6
Stimmbezirk 19,19,CSU,16,88,9
Stimmbezirk 19,19,CSU,17,60,22
Stimmbezirk 19,19,CSU,18,82,12
Stimmbezirk 19,19,CSU,19,60,23
Stimmbezirk 19,19,CSU,20,63,19
Stimmbezirk 19,19,CSU,21,71,16
Stimmbezirk 19,19,CSU,22,56,24
Stimmbezirk 19,19,CSU,23,49,26
Stimmbezirk 19,19,CSU,24,47,27
Stimmbezirk 19,19,CSU,25,63,20
Stimmbezirk 19,19,CSU,26,65,17
Stimmbezirk 19,19,CSU,27,45,29
Stimmbezirk 19,19,CSU,28,46,28
Stimmbezirk 19,19,CSU,29,40,30
Stimmbezirk 19,19,CSU,30,50,25
Stimmbezirk 19,19,FW,1,36,2
Stimmbezirk 19,19,FW,2,27,4
Stimmbezirk 19,19,FW,3,34,3
Stimmbezirk 19,19,FW,4,12,12
Stimmbezirk 19,19,FW,5,56,1
Stimmbezirk 19,19,FW,6,13,10
Stimmbezirk 19,19,FW,7,18,7
Stimmbezirk 19,19,FW,8,15,8
Stimmbezirk 19,19,FW,9,15,9
Stimmbezirk 19,19,FW,10,9,21
Stimmbezirk 19,19,FW,11,13,11
Stimmbezirk 19,19,FW,12,9,22
Stimmbezirk 19,19,FW,13,12,13
Stimmbezirk 19,19,FW,14,8,26
Stimmbezirk 19,19,FW,15,8,27
Stimmbezirk 19,19,FW,16,10,19
Stimmbezirk 19,19,FW,17,11,15
Stimmbezirk 19,19,FW,18,11,16
Stimmbezirk 19,19,FW,19,10,20
Stimmbezirk 19,19,FW,20,9,23
Stimmbezirk 19,19,FW,21,11,17
Stimmbezirk 19,19,FW,22,8,28
Stimmbezirk 19,19,FW,23,11,18
Stimmbezirk 19,19,FW,24,9,24
Stimmbezirk 19,19,FW,25,8,29
Stimmbezirk 19,19,FW,26,8,30
Stimmbezirk 19,19,FW,27,9,25
Stimmbezirk 19,19,FW,28,12,14
Stimmbezirk 19,19,FW,29,23,5
Stimmbezirk 19,19,FW,30,19,6
Stimmbezirk 19,19,Grüne,1,63,4
Stimmbezirk 19,19,Grüne,2,53,6
Stimmbezirk 19,19,Grüne,3,65,2
Stimmbezirk 19,19,Grüne,4,43,8
Stimmbezirk 19,19,Grüne,5,48,7
Stimmbezirk 19,19,Grüne,6,71,1
Stimmbezirk 19,19,Grüne,7,57,5
Stimmbezirk 19,19,Grüne,8,65,3
Stimmbezirk 19,19,Grüne,9,35,13
Stimmbezirk 19,19,Grüne,10,32,18
Stimmbezirk 19,19,Grüne,11,35,14
Stimmbezirk 19,19,Grüne,12,29,22
Stimmbezirk 19,19,Grüne,13,32,19
Stimmbezirk 19,19,Grüne,14,29,23
Stimmbezirk 19,19,Grüne,15,32,20
Stimmbezirk 19,19,Grüne,16,35,15
Stimmbezirk 19,19,Grüne,17,35,16
Stimmbezirk 19,19,Grüne,18,33,17
Stimmbezirk 19,19,Grüne,19,42,9
Stimmbezirk 19,19,Grüne,20,39,11
Stimmbezirk 19,19,Grüne,21,24,26
Stimmbezirk 19,19,Grüne,22,24,27
Stimmbezirk 19,19,Grüne,23,36,12
Stimmbezirk 19,19,Grüne,24,27,25
Stimmbezirk 19,19,Grüne,25,30,21
Stimmbezirk 19,19,Grüne,26,40,10
Stimmbezirk 19,19,Grüne,27,23,29
Stimmbezirk 19,19,Grüne,28,22,30
Stimmbezirk 19,19,Grüne,29,28,24
Stimmbezirk 19,19,Grüne,30,24,28
Stimmbezirk 19,19,SPD,1,94,1
Stimmbezirk 19,19,SPD,2,42,5
Stimmbezirk 19,19,SPD,3,57,2
Stimmbezirk 19,19,SPD,4,39,6
Stimmbezirk 19,19,SPD,5,53,3
Stimmbezirk 19,19,SPD,6,46,4
Stimmbezirk 19,19,SPD,7,35,7
Stimmbezirk 19,19,SPD,8,35,8
Stimmbezirk 19,19,SPD,9,35,9
Stimmbezirk 19,19,SPD,10,25,14
Stimmbezirk 19,19,SPD,11,25,15
Stimmbezirk 19,19,SPD,12,25,16
Stimmbezirk 19,19,SPD,13,22,19
Stimmbezirk 19,19,SPD,14,33,10
Stimmbezirk 19,19,SPD,15,31,11
Stimmbezirk 19,19,SPD,16,22,20
Stimmbezirk 19,19,SPD,17,29,12
Stimmbezirk 19,19,SPD,18,19,23
Stimmbezirk 19,19,SPD,19,22,21
Stimmbezirk 19,19,SPD,20,19,24
Stimmbezirk 19,19,SPD,21,19,25
Stimmbezirk 19,19,SPD,22,22,22
Stimmbezirk 19,19,SPD,23,19,26
Stimmbezirk 19,19,SPD,24,19,27
Stimmbezirk 19,19,SPD,25,18,28
Stimmbezirk 19,19,SPD,26,18,29
Stimmbezirk 19,19,SPD,27,24,17
Stimmbezirk 19,19,SPD,28,17,30
Stimmbezirk 19,19,SPD,29,23,18
Stimmbezirk 19,19,SPD,30,29,13
Stimmbezirk 19,19,FDP,1,65,2
Stimmbezirk 19,19,FDP,2,38,4
Stimmbezirk 19,19,FDP,3,43,3
Stimmbezirk 19,19,FDP,4,35,5
Stimmbezirk 19,19,FDP,5,33,6
Stimmbezirk 19,19,FDP,6,68,1
Stimmbezirk 19,19,FDP,7,29,7
Stimmbezirk 19,19,FDP,8,24,10
Stimmbezirk 19,19,FDP,9,29,8
Stimmbezirk 19,19,FDP,10,11,18
Stimmbezirk 19,19,FDP,11,14,12
Stimmbezirk 19,19,FDP,12,9,19
Stimmbezirk 19,19,FDP,13,12,13
Stimmbezirk 19,19,FDP,14,12,14
Stimmbezirk 19,19,FDP,15,9,20
Stimmbezirk 19,19,FDP,16,26,9
Stimmbezirk 19,19,FDP,17,8,21
Stimmbezirk 19,19,FDP,18,12,15
Stimmbezirk 19,19,FDP,19,12,16
Stimmbezirk 19,19,FDP,20,12,17
Stimmbezirk 19,19,FDP,21,16,11
Stimmbezirk 20,20,CSU,1,137,1
Stimmbezirk 20,20,CSU,2,116,5
Stimmbezirk 20,20,CSU,3,133,2
Stimmbezirk 20,20,CSU,4,127,3
Stimmbezirk 20,20,CSU,5,112,7
Stimmbezirk 20,20,CSU,6,112,8
Stimmbezirk 20,20,CSU,7,109,9
Stimmbezirk 20,20,CSU,8,109,10
Stimmbezirk 20,20,CSU,9,122,4
Stimmbezirk 20,20,CSU,10,87,16
Stimmbezirk 20,20,CSU,11,94,13
Stimmbezirk 20,20,CSU,12,90,14
Stimmbezirk 20,20,CSU,13,79,21
Stimmbezirk 20,20,CSU,14,67,27
Stimmbezirk 20,20,CSU,15,115,6
Stimmbezirk 20,20,CSU,16,90,15
